Name,Public_Display_Name__c,Public_Search_Keywords__c,Publicly_Listed__c,Supports_Enrollment__c,Enrollment_URL__c,Institution_Status__c,Logo_URL__c,Logo_ContentVersionId__c,Website
"Rockland Trust","Rockland Trust","Rockland Trust Zelle 0LY R","true","true","https://www.rocklandtrust.com/introducing-zelle","Active","https://enroll.zellepay.com/logos/zellepay/0LY.png","","https://www.rocklandtrust.com/introducing-zelle"
"RockPointBank","RockPointBank","RockPointBank Zelle JCE R","true","true","https://zelle.jhapaycenter.com/JCE.html","Active","https://enroll.zellepay.com/logos/zellepay/JCE.png","","https://zelle.jhapaycenter.com/JCE.html"
"Rogue Credit Union","Rogue Credit Union","Rogue Credit Union Zelle 3PB R","true","true","https://www.roguecu.org/personal-services/online-banking-services","Active","https://enroll.zellepay.com/logos/zellepay/3PB.png","","https://www.roguecu.org/personal-services/online-banking-services"
"Rome Federal Credit Union","Rome Federal Credit Union","Rome Federal Credit Union Zelle 2YK R","true","true","https://romefcu.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/2YK.png","","https://romefcu.com/zelle/"
"Rosedale Bank","Rosedale Bank","Rosedale Bank Zelle JLI R","true","true","https://www.rosedalefederal.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JLI.png","","https://www.rosedalefederal.com/zelle"
"Roswell Community FCU","Roswell Community FCU","Roswell Community FCU Zelle 3P7 R","true","true","https://roswellcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3P7.png","","https://roswellcu.org/zelle"
"Round Top State Bank","Round Top State Bank","Round Top State Bank Zelle 2ZY R","true","true","https://www.roundtopstatebank.com/personal/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2ZY.png","","https://www.roundtopstatebank.com/personal/zelle"
"Royal Business Bank","Royal Business Bank","Royal Business Bank Zelle 2O8 R","true","true","https://www.royalbusinessbankusa.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2O8.png","","https://www.royalbusinessbankusa.com/zelle"
"S&T Bank","S&T Bank","S&T Bank Zelle 0DN S","true","true","https://www.stbank.com/personal/mobile-online-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0DN.png","","https://www.stbank.com/personal/mobile-online-banking/zelle"
"Sabine FCU","Sabine FCU","Sabine FCU Zelle 26F S","true","true","https://www.sabinefcu.org/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/26F.png","","https://www.sabinefcu.org/zelle/"
"Sabine State Bank and Trust","Sabine State Bank and Trust","Sabine State Bank and Trust Zelle 0FD S","true","true","https://www.sabinebank.com/zellefaq","Active","https://enroll.zellepay.com/logos/zellepay/0FD.png","","https://www.sabinebank.com/zellefaq"
"Saco & Biddeford Savings","Saco & Biddeford Savings","Saco & Biddeford Savings Zelle JLB S","true","true","https://www.sbsavings.bank/banking/digital-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JLB.png","","https://www.sbsavings.bank/banking/digital-banking/zelle"
"Sacramento Credit Union","Sacramento Credit Union","Sacramento Credit Union Zelle 3R6 S","true","true","https://www.sactocu.org/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3R6.png","","https://www.sactocu.org/zelle/"
"Safe 1 Credit Union","Safe 1 Credit Union","Safe 1 Credit Union Zelle 2I9 S","true","true","https://www.safe1.org/home/electronic-services/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2I9.png","","https://www.safe1.org/home/electronic-services/zelle"
"SAFE Credit Union","SAFE Credit Union","SAFE Credit Union Zelle 3PC S","true","true","https://www.safecu.org/personal/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3PC.png","","https://www.safecu.org/personal/zelle"
"Safra National Bank of New York","Safra National Bank of New York","Safra National Bank of New York Zelle JLL S","true","true","https://www.safra.com","Active","https://enroll.zellepay.com/api/v1/ecm/sites/ecm/files/logos/override_uploads/JLL-zellepay.png","","https://www.safra.com"
"SAG-AFTRA FCU","SAG-AFTRA FCU","SAG-AFTRA FCU Zelle JSO S","true","true","https://www.sagaftrafcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JSO.png","","https://www.sagaftrafcu.org/zelle"
"Salal Credit Union","Salal Credit Union","Salal Credit Union Zelle 0M2 S","true","true","https://www.salalcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0M2.png","","https://www.salalcu.org/zelle"
"Salem Five Cents Savings Bank","Salem Five Cents Savings Bank","Salem Five Cents Savings Bank Zelle S5B S","true","true","https://www.salemfive.com/personal/digital-banking/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/S5B.png","","https://www.salemfive.com/personal/digital-banking/zelle/"
"San Juan Mountains CU","San Juan Mountains CU","San Juan Mountains CU Zelle 3L4 S","true","true","https://www.sjmcreditunion.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3L4.png","","https://www.sjmcreditunion.org/zelle"
"San Luis Valley Federal Bank","San Luis Valley Federal Bank","San Luis Valley Federal Bank Zelle 28H S","true","true","https://www.slvfed.bank/personal-banking/zelle-transfers","Active","https://enroll.zellepay.com/logos/zellepay/28H.png","","https://www.slvfed.bank/personal-banking/zelle-transfers"
"Sandhills State Bank","Sandhills State Bank","Sandhills State Bank Zelle 29Z S","true","true","https://www.sandhillsstate.com/Zelle.aspx","Active","https://enroll.zellepay.com/logos/zellepay/29Z.png","","https://www.sandhillsstate.com/Zelle.aspx"
"Sandia Area FCU","Sandia Area FCU","Sandia Area FCU Zelle 0HQ S","true","true","https://www.sandia.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0HQ.png","","https://www.sandia.org/zelle"
"Sanger Bank","Sanger Bank","Sanger Bank Zelle JR1 S","true","true","https://www.sangerbank.com/services/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JR1.png","","https://www.sangerbank.com/services/zelle"
"Sanibel Captiva Community Bank","Sanibel Captiva Community Bank","Sanibel Captiva Community Bank Zelle JPN S","true","true","https://sancapbank.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/JPN.png","","https://sancapbank.com/zelle/"
"Santa Barbara Teachers FCU","Santa Barbara Teachers FCU","Santa Barbara Teachers FCU Zelle JPT S","true","true","https://www.sbtfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JPT.png","","https://www.sbtfcu.org/zelle"
"Santander Bank, N.A.","Santander Bank, N.A.","Santander Bank, N.A. Zelle SVB S","true","true","https://www.santanderbank.com/pages/personal/zelle","Active","https://enroll.zellepay.com/logos/zellepay/SVB.png","","https://www.santanderbank.com/pages/personal/zelle"
"SaviBank","SaviBank","SaviBank Zelle 34H S","true","true","https://www.savibank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/34H.png","","https://www.savibank.com/zelle"
"Savings Bank of Walpole","Savings Bank of Walpole","Savings Bank of Walpole Zelle JFE S","true","true","https://zelle.jhapaycenter.com/JFE.html","Active","https://enroll.zellepay.com/logos/zellepay/JFE.png","","https://zelle.jhapaycenter.com/JFE.html"
"Sawyer Savings Bank","Sawyer Savings Bank","Sawyer Savings Bank Zelle 2HU S","true","true","https://www.sawyersavings.bank/electronic-banking/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/2HU.png","","https://www.sawyersavings.bank/electronic-banking/zelle/"
"SC State Credit Union","SC State Credit Union","SC State Credit Union Zelle 37D S","true","true","https://www.scuonlinebanking.com/dbank/live/app/ql/all/23d2a24625","Active","https://enroll.zellepay.com/logos/zellepay/37D.png","","https://www.scuonlinebanking.com/dbank/live/app/ql/all/23d2a24625"
"Schaumburg Bank & Trust","Schaumburg Bank & Trust","Schaumburg Bank & Trust Zelle 0B4 S","true","true","https://www.wintrust.com/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/0B4.png","","https://www.wintrust.com/zelle.html"
"Schertz Bank & Trust","Schertz Bank & Trust","Schertz Bank & Trust Zelle 34S S","true","true","https://www.schertzbank.com/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/34S.png","","https://www.schertzbank.com/Zelle"
"Schools Federal Credit Union","Schools Federal Credit Union","Schools Federal Credit Union Zelle 0V0 S","true","true","https://www.schoolsfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0V0.png","","https://www.schoolsfcu.org/zelle"
"SchoolsFirst FCU","SchoolsFirst FCU","SchoolsFirst FCU Zelle SFC S","true","true","https://www.schoolsfirstfcu.org/gateway/schoolsfirstfcu/products/digital-services/zelle","Active","https://enroll.zellepay.com/logos/zellepay/SFC.png","","https://www.schoolsfirstfcu.org/gateway/schoolsfirstfcu/products/digital-services/zelle"
"Schuyler Savings Bank","Schuyler Savings Bank","Schuyler Savings Bank Zelle 2OQ S","true","true","https://www.schuylersavings.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2OQ.png","","https://www.schuylersavings.com/zelle"
"Scottsdale Community Bank","Scottsdale Community Bank","Scottsdale Community Bank Zelle JCL S","true","true","https://www.paymentsemails.com/ZelleOverviewMyFITool&jhID=91886&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JCL.png","","https://www.paymentsemails.com/ZelleOverviewMyFITool&jhID=91886&showVideo=1"
"Sea West Coast Guard FCU","Sea West Coast Guard FCU","Sea West Coast Guard FCU Zelle 25U S","true","true","https://seawest.coop/zelle/#panel-1","Active","https://enroll.zellepay.com/logos/zellepay/25U.png","","https://seawest.coop/zelle/#panel-1"
"Seacoast Bank","Seacoast Bank","Seacoast Bank Zelle 0A5 S","true","true","https://www.seacoastbank.com/personal/banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0A5.png","","https://www.seacoastbank.com/personal/banking/zelle"
"Seaport Federal Credit Union","Seaport Federal Credit Union","Seaport Federal Credit Union Zelle 2IZ S","true","true","https://seaportfcu.org/products-services/","Active","https://enroll.zellepay.com/logos/zellepay/2IZ.png","","https://seaportfcu.org/products-services/"
"Seattle Credit Union","Seattle Credit Union","Seattle Credit Union Zelle 28A S","true","true","https://www.seattlecu.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/28A.png","","https://www.seattlecu.com/zelle"
"SECNY Federal Credit Union","SECNY Federal Credit Union","SECNY Federal Credit Union Zelle 2G7 S","true","true","https://secny.org","Active","https://enroll.zellepay.com/logos/zellepay/2G7.png","","https://secny.org"
"SECU of MD","SECU of MD","SECU of MD Zelle 2BP S","true","true","https://www.secumd.org/personal/banking/account-services/Zelle.aspx","Active","https://enroll.zellepay.com/logos/zellepay/2BP.png","","https://www.secumd.org/personal/banking/account-services/Zelle.aspx"
"Secured Advantage FCU","Secured Advantage FCU","Secured Advantage FCU Zelle 3CE S","true","true","https://securedadvantagefcu.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3CE.png","","https://securedadvantagefcu.com/zelle/"
"SECURITY BANK (OK)","SECURITY BANK (OK)","SECURITY BANK (OK) Zelle 0IJ S","true","true","https://www.sbtulsa.bank/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0IJ.png","","https://www.sbtulsa.bank/zelle"
"Security Bank & Trust Company","Security Bank & Trust Company","Security Bank & Trust Company Zelle 3PJ S","true","true","https://securitybanktn.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3PJ.png","","https://securitybanktn.com/zelle/"
"Security Bank Laurel NE","Security Bank Laurel NE","Security Bank Laurel NE Zelle 2IC S","true","true","https://www.mysecurity.bank/ebanking/online-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2IC.png","","https://www.mysecurity.bank/ebanking/online-banking/zelle"
"Security Credit Union","Security Credit Union","Security Credit Union Zelle JCO S","true","true","https://cloud.paymentsemails.com/ZelleOverview?jhid=35588&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JCO.png","","https://cloud.paymentsemails.com/ZelleOverview?jhid=35588&showVideo=1"
"Security Federal Bank","Security Federal Bank","Security Federal Bank Zelle JCP S","true","true","https://www.paymentsemails.com/ZelleOverview?MyFITool&jhID=3156&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JCP.png","","https://www.paymentsemails.com/ZelleOverview?MyFITool&jhID=3156&showVideo=1"
"Security Financial Bank","Security Financial Bank","Security Financial Bank Zelle JCR S","true","true","https://cloud.paymentsemails.com/ZelleOverview?jhid=2978&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JCR.png","","https://cloud.paymentsemails.com/ZelleOverview?jhid=2978&showVideo=1"
"Security First Bank","Security First Bank","Security First Bank Zelle 0ES S","true","true","https://security1stbank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0ES.png","","https://security1stbank.com/zelle"
"Security First Credit Union","Security First Credit Union","Security First Credit Union Zelle 2QS S","true","true","https://www.securityfirstcu.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2QS.png","","https://www.securityfirstcu.com/zelle"
"Security National Bank","Security National Bank","Security National Bank Zelle 2D2 S","true","true","https://securitynational.bank/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/2D2.png","","https://securitynational.bank/zelle.html"
"Security National Bank IA","Security National Bank IA","Security National Bank IA Zelle 0MT S","true","true","https://www.snbonline.com/checking/mobile-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0MT.png","","https://www.snbonline.com/checking/mobile-banking/zelle"
"Security National Bank of Enid","Security National Bank of Enid","Security National Bank of Enid Zelle 3PE S","true","true","https://snbenid.com/personal/online-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3PE.png","","https://snbenid.com/personal/online-banking/zelle"
"Security National Bank of SD","Security National Bank of SD","Security National Bank of SD Zelle 0MS S","true","true","https://www.snbsd.com/checking/mobile-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0MS.png","","https://www.snbsd.com/checking/mobile-banking/zelle"
"Security Savings Bank","Security Savings Bank","Security Savings Bank Zelle 0W1 S","true","true","https://www.securitysavings.com/online-services/services/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0W1.png","","https://www.securitysavings.com/online-services/services/zelle"
"Security Service FCU","Security Service FCU","Security Service FCU Zelle SSF S","true","true","https://www.ssfcu.org/ZELLE","Active","https://enroll.zellepay.com/logos/zellepay/SSF.png","","https://www.ssfcu.org/ZELLE"
"Security State Bank - Wyoming","Security State Bank - Wyoming","Security State Bank - Wyoming Zelle 32L S","true","true","https://www.ssbwyo.bank/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/32L.png","","https://www.ssbwyo.bank/zelle/"
"Security State Bank (Algona)","Security State Bank (Algona)","Security State Bank (Algona) Zelle 2YN S","true","true","https://bankssb.com/zellepay.html","Active","https://enroll.zellepay.com/logos/zellepay/2YN.png","","https://bankssb.com/zellepay.html"
"Security State Bank Hibbing","Security State Bank Hibbing","Security State Bank Hibbing Zelle 35C S","true","true","https://ssbhibbing.com/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/35C.png","","https://ssbhibbing.com/zelle.html"
"Security State Bank Radcliffe","Security State Bank Radcliffe","Security State Bank Radcliffe Zelle 33I S","true","true","https://ssbiowa.com/page/zelle","Active","https://enroll.zellepay.com/logos/zellepay/33I.png","","https://ssbiowa.com/page/zelle"
"Seiling State Bank","Seiling State Bank","Seiling State Bank Zelle 3NF S","true","true","https://www.seilingsb.com/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/3NF.png","","https://www.seilingsb.com/Zelle"
"SELCO Community Credit Union","SELCO Community Credit Union","SELCO Community Credit Union Zelle JKB S","true","true","https://www.selco.org/digital-banking/send-money-with-zelle/","Active","https://enroll.zellepay.com/logos/zellepay/JKB.png","","https://www.selco.org/digital-banking/send-money-with-zelle/"
"Selfreliance FCU","Selfreliance FCU","Selfreliance FCU Zelle 0M1 S","true","true","https://www.selfreliance.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0M1.png","","https://www.selfreliance.com/zelle"
"Seneca Savings Bank, N.A","Seneca Savings Bank, N.A","Seneca Savings Bank, N.A Zelle 2AB S","true","true","https://www.senecasavings.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/2AB.png","","https://www.senecasavings.com/zelle/"
"Servbank","Servbank","Servbank Zelle 2V9 S","true","true","https://www.servbank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2V9.png","","https://www.servbank.com/zelle"
"Service First FCU","Service First FCU","Service First FCU Zelle 2M1 S","true","true","https://www.servicefirstfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2M1.png","","https://www.servicefirstfcu.org/zelle"
"SERVICECU","SERVICECU","SERVICECU Zelle 2FO S","true","true","https://servicecu.org/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/2FO.png","","https://servicecu.org/zelle/"
"SF Fire Credit Union","SF Fire Credit Union","SF Fire Credit Union Zelle 0TM S","true","true","https://sffirecu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0TM.png","","https://sffirecu.org/zelle"
"Shared Resources Credit Union","Shared Resources Credit Union","Shared Resources Credit Union Zelle 3JL S","true","true","https://srcu.net/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3JL.png","","https://srcu.net/zelle"
"Sharon Bank","Sharon Bank","Sharon Bank Zelle 3FZ S","true","true","https://www.sharonbank.com/services/personal-services/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/3FZ.png","","https://www.sharonbank.com/services/personal-services/zelle.html"
